		0.41798	2.79923
		0.41902	2.80613
		0.42006	2.81305
		0.42111	2.81998
		0.42215	2.82693
		0.42321	2.8339
		0.42426	2.84088
		0.42532	2.84789
		0.42638	2.85491
		0.42744	2.86194
		0.4285	2.869
		0.42957	2.87607
		0.43064	2.88316
		0.43171	2.89026
		0.43279	2.89739
		0.43386	2.90453
		0.43495	2.91169
		0.43603	2.91886
		0.43711	2.92606
		0.4382	2.93327
		0.43929	2.9405
		0.44039	2.94775
		0.44149	2.95501
		0.44258	2.9623
		0.44369	2.9696
		0.44479	2.97692
		0.4459	2.98425
		0.44701	2.99161
		0.44812	2.99898
		0.44924	3.00637
		0.45036	3.01378
		0.45148	3.02121
		0.4526	3.02866
		0.45373	3.03612
		0.45486	3.04361
		0.45599	3.05111
		0.45713	3.05863
		0.45827	3.06617
		0.45941	3.07372
		0.46055	3.0813
		0.4617	3.0889
		0.46285	3.09651
		0.464	3.10414
		0.46516	3.11179
		0.46632	3.11946
		0.46748	3.12715
		0.46864	3.13486
		0.46981	3.14258
		0.47098	3.15033
		0.47215	3.15809
		0.47333	3.16588
		0.47451	3.17368
		0.47569	3.1815
		0.47687	3.18935
		0.47806	3.19721
		0.47925	3.20509
		0.48045	3.21299
		0.48164	3.22091
		0.48284	3.22884
		0.48405	3.2368
		0.48525	3.24478
		0.48646	3.25278
		0.48767	3.2608
		0.48889	3.26883
		0.4901	3.27689
		0.49132	3.28497
		0.49255	3.29306
		0.49377	3.30118
		0.495	3.30932
		0.49624	3.31747
		0.49747	3.32565
		0.49871	3.33385
		0.49995	3.34206
		0.5012	3.3503
		0.50245	3.35856
		0.5037	3.36684
		0.50495	3.37513
		0.50621	3.38345
		0.50747	3.39179
		0.50873	3.40015
		0.51	3.40853
		0.51127	3.41693
		0.51254	3.42536
		0.51382	3.4338
		0.5151	3.44226
		0.51638	3.45075
		0.51767	3.45925
		0.51896	3.46778
		0.52025	3.47632
		0.52155	3.48489
		0.52285	3.49348
		0.52415	3.50209
		0.52545	3.51072
		0.52676	3.51938
		0.52807	3.52805
		0.52939	3.53675
		0.53071	3.54547
		0.53203	3.5542
		0.53335	3.56296
		0.53468	3.57175
		0.53601	3.58055
		0.53735	3.58937
		0.53869	3.59822
		0.54003	3.60709
		0.54137	3.61598
		0.54272	3.62489
		0.54407	3.63383
		0.54543	3.64278
		0.54679	3.65176
		0.54815	3.66076
		0.54951	3.66979
		0.55088	3.67883
		0.55225	3.6879
		0.55363	3.69699
		0.55501	3.7061
		0.55639	3.71523
		0.55778	3.72439
		0.55917	3.73357
		0.56056	3.74277
		0.56195	3.752
		0.56335	3.76125
		0.56476	3.77052
		0.56616	3.77981
		0.56757	3.78913
		0.56899	3.79847
		0.5704	3.80783
		0.57183	3.81721
		0.57325	3.82662
		0.57468	3.83605
		0.57611	3.84551
		0.57754	3.85499
		0.57898	3.86449
		0.58042	3.87401
		0.58187	3.88356
		0.58332	3.89313
		0.58477	3.90273
		0.58623	3.91235
		0.58769	3.92199
		0.58915	3.93166
		0.59062	3.94135
		0.59209	3.95106
		0.59356	3.9608
		0.59504	3.97056
		0.59652	3.98035
		0.59801	3.99016
		0.5995	4
		0.60099	4.00985
		0.60249	4.01974
		0.60399	4.02965
		0.60549	4.03958
		0.607	4.04953
		0.60851	4.05952
		0.61003	4.06952
		0.61155	4.07955
		0.61307	4.08961
		0.6146	4.09969
		0.61613	4.10979
		0.61766	4.11992
		0.6192	4.13007
		0.62074	4.14025
		0.62229	4.15046
		0.62384	4.16069
		0.62539	4.17094
		0.62695	4.18122
		0.62851	4.19153
		0.63008	4.20186
		0.63165	4.21222
		0.63322	4.2226
		0.6348	4.23301
		0.63638	4.24344
