		0.17324	0.00152	1.91766	0.02995	4.47485	0.23824
		0.1736	0.00152	1.91945	0.03	4.47552	0.23851
		0.17397	0.00153	1.92124	0.03006	4.4762	0.23878
		0.17433	0.00153	1.92303	0.03011	4.47687	0.23905
		0.17469	0.00154	1.92482	0.03016	4.47755	0.23932
		0.17505	0.00154	1.92661	0.03022	4.47823	0.2396
		0.17542	0.00154	1.9284	0.03027	4.4789	0.23987
		0.17579	0.00155	1.9302	0.03032	4.47958	0.24014
		0.17615	0.00155	1.93199	0.03038	4.48025	0.24041
		0.17652	0.00155	1.93379	0.03043	4.48093	0.24068
		0.17689	0.00156	1.93559	0.03049	4.48161	0.24096
		0.17725	0.00156	1.93739	0.03054	4.48228	0.24123
		0.17762	0.00156	1.9392	0.0306	4.48296	0.2415
		0.17799	0.00157	1.941	0.03065	4.48364	0.24178
		0.17837	0.00157	1.94281	0.0307	4.48432	0.24205
		0.17874	0.00158	1.94462	0.03076	4.48499	0.24232
		0.17911	0.00158	1.94643	0.03081	4.48567	0.2426
		0.17948	0.00158	1.94824	0.03087	4.48635	0.24287
		0.17986	0.00159	1.95005	0.03092	4.48702	0.24315
		0.18023	0.00159	1.95187	0.03098	4.4877	0.24342
		0.18061	0.00159	1.95369	0.03103	4.48838	0.2437
		0.18098	0.0016	1.9555	0.03109	4.48906	0.24398
		0.18136	0.0016	1.95732	0.03115	4.48973	0.24425
		0.18174	0.0016	1.95915	0.0312	4.49041	0.24453
		0.18212	0.00161	1.96097	0.03126	4.49109	0.24481
		0.1825	0.00161	1.9628	0.03131	4.49177	0.24508
		0.18288	0.00162	1.96462	0.03137	4.49245	0.24536
		0.18326	0.00162	1.96645	0.03142	4.49312	0.24564
		0.18364	0.00162	1.96828	0.03148	4.4938	0.24592
		0.18402	0.00163	1.97011	0.03154	4.49448	0.2462
		0.18441	0.00163	1.97195	0.03159	4.49516	0.24648
		0.18479	0.00163	1.97378	0.03165	4.49584	0.24676
		0.18517	0.00164	1.97562	0.0317	4.49652	0.24703
		0.18556	0.00164	1.97746	0.03176	4.4972	0.24731
		0.18595	0.00165	1.9793	0.03182	4.49788	0.24759
		0.18633	0.00165	1.98114	0.03187	4.49855	0.24788
		0.18672	0.00165	1.98299	0.03193	4.49923	0.24816
		0.18711	0.00166	1.98483	0.03199	4.49991	0.24844
		0.1875	0.00166	1.98668	0.03205	4.50059	0.24872
		0.18789	0.00167	1.98853	0.0321	4.50127	0.249
		0.18828	0.00167	1.99038	0.03216	4.50195	0.24928
		0.18868	0.00167	1.99224	0.03222	4.50263	0.24957
		0.18907	0.00168	1.99409	0.03227	4.50331	0.24985
